,Teamname,Tournament,Username,PlayerName
2427,Philadelphia Phoenix,AUDL 2017,Kdubs,Ken Wells
2428,Philadelphia Phoenix,AUDL 2014,Kenny W,
2429,Philadelphia Phoenix,AUDL 2016,KevO,
2430,Philadelphia Phoenix,AUDL 2015,Kochen C,
2431,Philadelphia Phoenix,AUDL 2014,Kyle W,
2432,Philadelphia Phoenix,AUDL 2018,Lamberty,Brandon  Lamberty
2433,Philadelphia Phoenix,AUDL 2015,Lambor E,
2434,Philadelphia Phoenix,AUDL 2016,Lowy,
2435,Philadelphia Phoenix,AUDL 2015,Lowy A,
2436,Philadelphia Phoenix,AUDL 2015,Lu E,
2437,Philadelphia Phoenix,AUDL 2018,M. Esser,Matt Esser
2438,Philadelphia Phoenix,AUDL 2017,Mac,Mac Rushing
2439,Philadelphia Phoenix,AUDL 2017,Magerr,Brian Magerr
2440,Philadelphia Phoenix,AUDL 2015,Magerr B,
2441,Philadelphia Phoenix,AUDL 2016,Magerrrr,
2442,Philadelphia Phoenix,AUDL 2017,Martin,Greg Martin
2443,Philadelphia Phoenix,AUDL 2018,Martin,Greg Martin
2444,Philadelphia Phoenix,AUDL 2018,Masino,Colin Masino
2445,Philadelphia Phoenix,AUDL 2018,Mehta,Himalaya Mehta
2446,Philadelphia Phoenix,AUDL 2016,Merch,
2447,Philadelphia Phoenix,AUDL 2015,Michel M,
2448,Philadelphia Phoenix,AUDL 2014,Mike R,
2449,Philadelphia Phoenix,AUDL 2015,Morgan S,
2450,Philadelphia Phoenix,AUDL 2017,Mott,Sean Mott
2451,Philadelphia Phoenix,AUDL 2015,Mott S,Sean Mott
2452,Philadelphia Phoenix,AUDL 2018,N. Patel,Nick Patel
2453,Philadelphia Phoenix,AUDL 2016,Nard,Eric Nardelli
2454,Philadelphia Phoenix,AUDL 2017,Nard,Eric Nardelli
2455,Philadelphia Phoenix,AUDL 2015,Nardel E,Eric Nardelli
2456,Philadelphia Phoenix,AUDL 2017,Nelson,Oak Nelson
2457,Philadelphia Phoenix,AUDL 2015,Ng S,
2458,Philadelphia Phoenix,AUDL 2016,Nintendo,
2459,Philadelphia Phoenix,AUDL 2018,Nugent,Nick Nugent
2460,Philadelphia Phoenix,AUDL 2015,OConne J,
2461,Philadelphia Phoenix,AUDL 2015,Palumb J,
2462,Philadelphia Phoenix,AUDL 2018,Pastor,Brandon Pastor
2463,Philadelphia Phoenix,AUDL 2015,Patel N,
2464,Philadelphia Phoenix,AUDL 2017,Patten,
2465,Philadelphia Phoenix,AUDL 2017,Paul K,Paul Klimkowski
2466,Philadelphia Phoenix,AUDL 2015,Peck E,
2467,Philadelphia Phoenix,AUDL 2015,Peezic S,
2468,Philadelphia Phoenix,AUDL 2016,Peezick,
2469,Philadelphia Phoenix,AUDL 2018,Pollard,James Pollard
2470,Philadelphia Phoenix,AUDL 2017,Poole,Glenn Poole
2471,Philadelphia Phoenix,AUDL 2017,Quinn H,Quinn Hunziker
2472,Philadelphia Phoenix,AUDL 2018,R. Brown,Ryan Brown
2473,Philadelphia Phoenix,AUDL 2018,Reydams,Vince Reydams
2474,Philadelphia Phoenix,AUDL 2016,Riggs,
2475,Philadelphia Phoenix,AUDL 2015,Robert A,
2476,Philadelphia Phoenix,AUDL 2017,Roman,
2477,Philadelphia Phoenix,AUDL 2017,Rosso,Steve Rosso
2478,Philadelphia Phoenix,AUDL 2015,Rosso S,
2479,Philadelphia Phoenix,AUDL 2017,Ryan B,Ryan Brown
2480,Philadelphia Phoenix,AUDL 2014,Ryan F,
2481,Philadelphia Phoenix,AUDL 2018,S. Mott,Sean Mott
2482,Philadelphia Phoenix,AUDL 2018,S. Xu,Scott Xu
2483,Philadelphia Phoenix,AUDL 2016,S.Magerr,
2484,Philadelphia Phoenix,AUDL 2014,Sam E,
2485,Philadelphia Phoenix,AUDL 2014,Sam M,
2486,Philadelphia Phoenix,AUDL 2016,Schlate,
2487,Philadelphia Phoenix,AUDL 2014,Schuyler R,
2488,Philadelphia Phoenix,AUDL 2017,Scottie,Scott Xu
2489,Philadelphia Phoenix,AUDL 2014,Sean M,
2490,Philadelphia Phoenix,AUDL 2015,Seyler J,
2491,Philadelphia Phoenix,AUDL 2016,Sharky,
2492,Philadelphia Phoenix,AUDL 2016,Shaw,
2493,Philadelphia Phoenix,AUDL 2015,Sisto J,
2494,Philadelphia Phoenix,AUDL 2017,Spiva,Nicky Spiva
2495,Philadelphia Phoenix,AUDL 2017,StNg,Stephen Ng
2496,Philadelphia Phoenix,AUDL 2015,Startz C,
2497,Philadelphia Phoenix,AUDL 2014,Steve N,
2498,Philadelphia Phoenix,AUDL 2014,Steve R,
2499,Philadelphia Phoenix,AUDL 2016,Sting,
2500,Philadelphia Phoenix,AUDL 2016,Strouse,Greg Strouse
2501,Philadelphia Phoenix,AUDL 2018,Strouse,Greg Strouse
2502,Philadelphia Phoenix,AUDL 2016,Sullivan,
2503,Philadelphia Phoenix,AUDL 2017,Sullivan,
2504,Philadelphia Phoenix,AUDL 2016,TallPaul,
2505,Philadelphia Phoenix,AUDL 2016,Taylor,
2506,Philadelphia Phoenix,AUDL 2014,Tom A,
2507,Philadelphia Phoenix,AUDL 2017,Trey,Trey Katzenbach
2508,Philadelphia Phoenix,AUDL 2018,Vaughn,Casey Vaughn
2509,Philadelphia Phoenix,AUDL 2016,Venose,
2510,Philadelphia Phoenix,AUDL 2018,Weaver,Ryan Weaver
2511,Philadelphia Phoenix,AUDL 2015,Weinbe C,
2512,Philadelphia Phoenix,AUDL 2018,Wenzel,David Wenzel
2513,Philadelphia Phoenix,AUDL 2014,Will H,
2514,Philadelphia Phoenix,AUDL 2015,Willia B,
2515,Philadelphia Phoenix,AUDL 2016,Wolf,
2516,Philadelphia Phoenix,AUDL 2015,Wolf K,
2517,Philadelphia Phoenix,AUDL 2016,ZacSands,
2518,Pittsburgh Thunderbirds,AUDL 2017,Akyuz T,Tarik Akyuz
2519,Pittsburgh Thunderbirds,AUDL 2018,Angele D,David Angeletti
2520,Pittsburgh Thunderbirds,AUDL 2016,Bansfi J,
2521,Pittsburgh Thunderbirds,AUDL 2015,Beards E,Ethan Beardsley
2522,Pittsburgh Thunderbirds,AUDL 2016,Beards E,Ethan Beardsley
2523,Pittsburgh Thunderbirds,AUDL 2017,Beards E,Ethan Beardsley
2524,Pittsburgh Thunderbirds,AUDL 2018,Beards E,Ethan Beardsley
2525,Pittsburgh Thunderbirds,AUDL 2015,Bechis D,
2526,Pittsburgh Thunderbirds,AUDL 2015,Brenen C,
2527,Pittsburgh Thunderbirds,AUDL 2016,Brenen C,
2528,Pittsburgh Thunderbirds,AUDL 2016,Buss A,Aaron Buss
2529,Pittsburgh Thunderbirds,AUDL 2017,Buss A,Aaron Buss
2530,Pittsburgh Thunderbirds,AUDL 2018,Buss J,John Buss
2531,Pittsburgh Thunderbirds,AUDL 2017,Byrnes Z,Zac Byrnes
2532,Pittsburgh Thunderbirds,AUDL 2018,Cicion R,Ryan Cicioni
2533,Pittsburgh Thunderbirds,AUDL 2016,Cihon M,
2534,Pittsburgh Thunderbirds,AUDL 2018,Cooper M,Myles Cooper
2535,Pittsburgh Thunderbirds,AUDL 2017,Crowe- A,
2536,Pittsburgh Thunderbirds,AUDL 2015,DeAmic J,Jon DeAmicis
2537,Pittsburgh Thunderbirds,AUDL 2016,DeAmic J,Jon DeAmicis
2538,Pittsburgh Thunderbirds,AUDL 2017,DeAmic J,Jon DeAmicis
2539,Pittsburgh Thunderbirds,AUDL 2018,DeAmic J,Jon DeAmicis
2540,Pittsburgh Thunderbirds,AUDL 2015,DeGiro T,Tyler DeGirolamo
2541,Pittsburgh Thunderbirds,AUDL 2017,DeGiro T,Tyler DeGirolamo
2542,Pittsburgh Thunderbirds,AUDL 2015,Delgad F,Felipe Delgado
2543,Pittsburgh Thunderbirds,AUDL 2018,Delgad F,Felipe Delgado
2544,Pittsburgh Thunderbirds,AUDL 2017,Devarj V,Vivek Devaraj
2545,Pittsburgh Thunderbirds,AUDL 2018,Diatta M,Mohamadou Diatta
2546,Pittsburgh Thunderbirds,AUDL 2015,Dulabo R,
2547,Pittsburgh Thunderbirds,AUDL 2016,Dulabo R,
2548,Pittsburgh Thunderbirds,AUDL 2015,Earles P,Pat Earles
2549,Pittsburgh Thunderbirds,AUDL 2016,Earles P,Pat Earles
2550,Pittsburgh Thunderbirds,AUDL 2017,Earles P,Pat Earles
2551,Pittsburgh Thunderbirds,AUDL 2017,Edmond T,Thomas Edmonds
2552,Pittsburgh Thunderbirds,AUDL 2016,Engel A,
2553,Pittsburgh Thunderbirds,AUDL 2017,Evans J,Jesse Evans
2554,Pittsburgh Thunderbirds,AUDL 2015,Fedore M,Max Fedorenko
2555,Pittsburgh Thunderbirds,AUDL 2016,Fedore M,Max Fedorenko
2556,Pittsburgh Thunderbirds,AUDL 2017,Fedore M,Max Fedorenko
2557,Pittsburgh Thunderbirds,AUDL 2018,Fedore M,Max Fedorenko
2558,Pittsburgh Thunderbirds,AUDL 2017,Furdel K,Kenny Furdella
2559,Pittsburgh Thunderbirds,AUDL 2018,Furdel K,Kenny Furdella
2560,Pittsburgh Thunderbirds,AUDL 2017,Gardne A,Andrew Gardner
2561,Pittsburgh Thunderbirds,AUDL 2018,Gardne A,Andrew Gardner
2562,Pittsburgh Thunderbirds,AUDL 2016,Gardner,
2563,Pittsburgh Thunderbirds,AUDL 2017,Giglio N,Nick Gigliotti
2564,Pittsburgh Thunderbirds,AUDL 2018,Graber C,Chris Graber
2565,Pittsburgh Thunderbirds,AUDL 2015,Greeno J,
2566,Pittsburgh Thunderbirds,AUDL 2016,Hammon P,Pat Hammonds
2567,Pittsburgh Thunderbirds,AUDL 2017,Hammon P,Pat Hammonds
2568,Pittsburgh Thunderbirds,AUDL 2018,Hammon P,Pat Hammonds
2569,Pittsburgh Thunderbirds,AUDL 2016,Hartl- K,
2570,Pittsburgh Thunderbirds,AUDL 2016,Haser,
2571,Pittsburgh Thunderbirds,AUDL 2015,Haser N,
2572,Pittsburgh Thunderbirds,AUDL 2016,Haser- N,
2573,Pittsburgh Thunderbirds,AUDL 2017,Heffer J,Jack Hefferon
2574,Pittsburgh Thunderbirds,AUDL 2018,Heffer J,Jack Hefferon
2575,Pittsburgh Thunderbirds,AUDL 2016,Highsm J,
2576,Pittsburgh Thunderbirds,AUDL 2015,Hritz M,
2577,Pittsburgh Thunderbirds,AUDL 2016,Ismith,
2578,Pittsburgh Thunderbirds,AUDL 2015,Kaczma N,
2579,Pittsburgh Thunderbirds,AUDL 2016,Kaczma N,
2580,Pittsburgh Thunderbirds,AUDL 2018,Kahn A,Anthony Kahn
2581,Pittsburgh Thunderbirds,AUDL 2018,Kincai J,Justin Kinkead
2582,Pittsburgh Thunderbirds,AUDL 2016,Kinkai J,
2583,Pittsburgh Thunderbirds,AUDL 2016,Kunsa T,
2584,Pittsburgh Thunderbirds,AUDL 2016,Marmen J,Joe Marmerstein
2585,Pittsburgh Thunderbirds,AUDL 2017,Marmer J,Joe Marmerstein
2586,Pittsburgh Thunderbirds,AUDL 2015,Mast J,Jon Mast
2587,Pittsburgh Thunderbirds,AUDL 2017,Mast J,Jon Mast
2588,Pittsburgh Thunderbirds,AUDL 2018,Mast J,Jon Mast
2589,Pittsburgh Thunderbirds,AUDL 2016,Mast- J,Jon Mast
2590,Pittsburgh Thunderbirds,AUDL 2017,Maxsta X,Xavier Maxstadt
2591,Pittsburgh Thunderbirds,AUDL 2018,May S,Max Sheppard
2592,Pittsburgh Thunderbirds,AUDL 2018,McMull P,Patrick McMullen
2593,Pittsburgh Thunderbirds,AUDL 2015,Mogiel S,Steve Mogielski
2594,Pittsburgh Thunderbirds,AUDL 2017,Mogiel S,Steve Mogielski
2595,Pittsburgh Thunderbirds,AUDL 2016,Moglie S,Steve Mogielski
2596,Pittsburgh Thunderbirds,AUDL 2016,Morgen C,Carl Morgenstern
2597,Pittsburgh Thunderbirds,AUDL 2017,Morgen C,Carl Morgenstern
2598,Pittsburgh Thunderbirds,AUDL 2016,Ogren M,
2599,Pittsburgh Thunderbirds,AUDL 2015,Pannon M,
2600,Pittsburgh Thunderbirds,AUDL 2016,Pannon M,
2601,Pittsburgh Thunderbirds,AUDL 2016,Peach,
2602,Pittsburgh Thunderbirds,AUDL 2016,Peters E,Eddie Peters
2603,Pittsburgh Thunderbirds,AUDL 2018,Peters E,Eddie Peters
2604,Pittsburgh Thunderbirds,AUDL 2015,Pitts C,
2605,Pittsburgh Thunderbirds,AUDL 2015,RaniiD M,
2606,Pittsburgh Thunderbirds,AUDL 2018,Raslan A,Adnan Raslan
2607,Pittsburgh Thunderbirds,AUDL 2016,Red,
2608,Pittsburgh Thunderbirds,AUDL 2015,Repper A,Anson Reppermund
2609,Pittsburgh Thunderbirds,AUDL 2016,Repper A,Anson Reppermund
2610,Pittsburgh Thunderbirds,AUDL 2017,Repper A,Anson Reppermund
2611,Pittsburgh Thunderbirds,AUDL 2018,Repper S,Shayna Reppermund
2612,Pittsburgh Thunderbirds,AUDL 2017,Robarg J,Jordan Robarge
2613,Pittsburgh Thunderbirds,AUDL 2018,Robarg J,Jordan Robarge
2614,Pittsburgh Thunderbirds,AUDL 2018,Robin- N,Noah Robinson
2615,Pittsburgh Thunderbirds,AUDL 2018,Rosen L,Liam Rosen
2616,Pittsburgh Thunderbirds,AUDL 2017,Rovner J,Jake Rovner
2617,Pittsburgh Thunderbirds,AUDL 2015,Saul I,
2618,Pittsburgh Thunderbirds,AUDL 2016,Saul I,
2619,Pittsburgh Thunderbirds,AUDL 2015,Schure S,
2620,Pittsburgh Thunderbirds,AUDL 2015,Sheppa M,Max Sheppard
2621,Pittsburgh Thunderbirds,AUDL 2016,Sheppa M,Max Sheppard
2622,Pittsburgh Thunderbirds,AUDL 2017,Sheppa M,Max Sheppard
2623,Pittsburgh Thunderbirds,AUDL 2018,Sheppa M,Max Sheppard
2624,Pittsburgh Thunderbirds,AUDL 2015,Shultz D,
2625,Pittsburgh Thunderbirds,AUDL 2016,Slevi- J,
2626,Pittsburgh Thunderbirds,AUDL 2015,Slevin J,Jack Slevin
2627,Pittsburgh Thunderbirds,AUDL 2017,Slevin J,Jack Slevin
2628,Pittsburgh Thunderbirds,AUDL 2017,Smith I,Isaac Smith
2629,Pittsburgh Thunderbirds,AUDL 2016,Smith J,
2630,Pittsburgh Thunderbirds,AUDL 2016,Thaw M,
2631,Pittsburgh Thunderbirds,AUDL 2016,Thomas A,Alex Thomas
2632,Pittsburgh Thunderbirds,AUDL 2017,Thomas A,Alex Thomas
2633,Pittsburgh Thunderbirds,AUDL 2018,Thomas A,Alex Thomas
2634,Pittsburgh Thunderbirds,AUDL 2015,Thomas B,
2635,Pittsburgh Thunderbirds,AUDL 2015,Thorn- M,Max Thorne
2636,Pittsburgh Thunderbirds,AUDL 2015,Thorne A,Alex Thorne
2637,Pittsburgh Thunderbirds,AUDL 2016,Thorne A,Alex Thorne
2638,Pittsburgh Thunderbirds,AUDL 2015,Thorne M,Max Thorne
2639,Pittsburgh Thunderbirds,AUDL 2017,Thorne M,Max Thorne
2640,Pittsburgh Thunderbirds,AUDL 2017,Towle J,Jimmy Towle
2641,Pittsburgh Thunderbirds,AUDL 2018,Towle J,Jimmy Towle
2642,Pittsburgh Thunderbirds,AUDL 2016,Towle- J,
2643,Pittsburgh Thunderbirds,AUDL 2016,Tranq- D,
2644,Pittsburgh Thunderbirds,AUDL 2017,Tranqu D,Dillon Tranquillo
2645,Pittsburgh Thunderbirds,AUDL 2018,Tranqu D,Dillon Tranquillo
2646,Pittsburgh Thunderbirds,AUDL 2018,Tranqu V,Vince Tranquillo
2647,Pittsburgh Thunderbirds,AUDL 2015,Trimbl S,Scott Trimble
2648,Pittsburgh Thunderbirds,AUDL 2016,Trimbl S,Scott Trimble
2649,Pittsburgh Thunderbirds,AUDL 2017,Trimbl S,Scott Trimble
2650,Pittsburgh Thunderbirds,AUDL 2018,Trimbl S,Scott Trimble
2651,Pittsburgh Thunderbirds,AUDL 2017,Tsung J,Josh Tsung
2652,Pittsburgh Thunderbirds,AUDL 2016,VanDu- S,Sam VanDusen
2653,Pittsburgh Thunderbirds,AUDL 2017,VanDus S,Sam VanDusen
2654,Pittsburgh Thunderbirds,AUDL 2018,VanDus S,Sam VanDusen
2655,Pittsburgh Thunderbirds,AUDL 2015,VanNes M,
2656,Pittsburgh Thunderbirds,AUDL 2015,Vatz D,David Vatz
2657,Pittsburgh Thunderbirds,AUDL 2016,Vatz D,David Vatz
2658,Pittsburgh Thunderbirds,AUDL 2017,Vatz D,David Vatz
2659,Pittsburgh Thunderbirds,AUDL 2018,Vatz D,David Vatz
2660,Pittsburgh Thunderbirds,AUDL 2015,Watson A,Aaron Watson
2661,Pittsburgh Thunderbirds,AUDL 2016,Watson A,Aaron Watson
2662,Pittsburgh Thunderbirds,AUDL 2017,Watson A,Aaron Watson
2663,Pittsburgh Thunderbirds,AUDL 2018,Watt O,Owen Watt
2664,Pittsburgh Thunderbirds,AUDL 2015,Wissel T,Tad Wissel
2665,Pittsburgh Thunderbirds,AUDL 2016,Wissel T,Tad Wissel
2666,Pittsburgh Thunderbirds,AUDL 2017,Wissel T,Tad Wissel
2667,Pittsburgh Thunderbirds,AUDL 2016,Wood C,
2668,Pittsburgh Thunderbirds,AUDL 2015,Zarobi E,
2669,Raleigh Flyers,AUDL 2015,Allen J,Justin Allen
2670,Raleigh Flyers,AUDL 2016,Allen J,Justin Allen
2671,Raleigh Flyers,AUDL 2016,Allen K,
2672,Raleigh Flyers,AUDL 2017,AllenJus,Justin Allen
2673,Raleigh Flyers,AUDL 2018,AllenJus,Justin Allen
2674,Raleigh Flyers,AUDL 2017,AllenKir,Kiron Allen
2675,Raleigh Flyers,AUDL 2018,AllenKir,Kiron Allen
2676,Raleigh Flyers,AUDL 2016,Baer M,
2677,Raleigh Flyers,AUDL 2018,BallMike,Mike Ball
2678,Raleigh Flyers,AUDL 2016,Bender J,
2679,Raleigh Flyers,AUDL 2015,Bender S,
2680,Raleigh Flyers,AUDL 2016,Bender S,
2681,Raleigh Flyers,AUDL 2017,BodeMatt,Matt Bode
2682,Raleigh Flyers,AUDL 2018,BodeMatt,Matt Bode
2683,Raleigh Flyers,AUDL 2015,Bowen J,
2684,Raleigh Flyers,AUDL 2016,Bowen J,
2685,Raleigh Flyers,AUDL 2015,Casey B,Brian Casey
2686,Raleigh Flyers,AUDL 2016,Casey B,Brian Casey
2687,Raleigh Flyers,AUDL 2017,CaseyBri,Brian Casey
2688,Raleigh Flyers,AUDL 2015,Chandl D,
2689,Raleigh Flyers,AUDL 2015,Clark B,
2690,Raleigh Flyers,AUDL 2016,Clark B,
2691,Raleigh Flyers,AUDL 2017,CohenAnd,Andrew Cohen
2692,Raleigh Flyers,AUDL 2018,CohenAnd,Andrew Cohen
2693,Raleigh Flyers,AUDL 2015,Colema J,
2694,Raleigh Flyers,AUDL 2016,Colema J,
2695,Raleigh Flyers,AUDL 2015,Colicc C,
2696,Raleigh Flyers,AUDL 2018,ColicchC,
2697,Raleigh Flyers,AUDL 2015,Cooper S,
2698,Raleigh Flyers,AUDL 2015,Cretel J,Joey Cretella
2699,Raleigh Flyers,AUDL 2016,Cretel J,Joey Cretella
2700,Raleigh Flyers,AUDL 2018,CretellJ,Joey Cretella
2701,Raleigh Flyers,AUDL 2015,Dieter B,Ben Dieter
2702,Raleigh Flyers,AUDL 2016,Dieter B,Ben Dieter
2703,Raleigh Flyers,AUDL 2017,DieterBe,Ben Dieter
2704,Raleigh Flyers,AUDL 2018,DieterBe,Ben Dieter
2705,Raleigh Flyers,AUDL 2018,EllisMat,Matt Ellis
2706,Raleigh Flyers,AUDL 2017,FairfaxJ,Jacob Fairfax
2707,Raleigh Flyers,AUDL 2018,FairfaxJ,Jacob Fairfax
2708,Raleigh Flyers,AUDL 2018,FreystaM,Mischa Freystaetter
2709,Raleigh Flyers,AUDL 2017,GoffNate,Nate Goff
2710,Raleigh Flyers,AUDL 2015,Goode R,
2711,Raleigh Flyers,AUDL 2015,Green T,Tristan Green
2712,Raleigh Flyers,AUDL 2016,Green T,Tristan Green
2713,Raleigh Flyers,AUDL 2017,GreenTri,Tristan Green
2714,Raleigh Flyers,AUDL 2018,GreenTri,Tristan Green
2715,Raleigh Flyers,AUDL 2018,GretschR,
2716,Raleigh Flyers,AUDL 2015,Hartzo J,Josh Hartzog
2717,Raleigh Flyers,AUDL 2016,Hartzo J,Josh Hartzog
2718,Raleigh Flyers,AUDL 2017,HartzogJ,Josh Hartzog
2719,Raleigh Flyers,AUDL 2018,HartzogJ,Josh Hartzog
2720,Raleigh Flyers,AUDL 2016,Hasti JD,J.D. Hastings
2721,Raleigh Flyers,AUDL 2015,Hastin J,J.D. Hastings
2722,Raleigh Flyers,AUDL 2017,HastinJD,J.D. Hastings
2723,Raleigh Flyers,AUDL 2017,HeltonGo,Goose Helton
2724,Raleigh Flyers,AUDL 2018,HeltonGo,Goose Helton
2725,Raleigh Flyers,AUDL 2017,HoodMica,Micah Hood
2726,Raleigh Flyers,AUDL 2017,HoweyEva,Evan Howey
2727,Raleigh Flyers,AUDL 2016,Huston J,
2728,Raleigh Flyers,AUDL 2015,Jessi J,
2729,Raleigh Flyers,AUDL 2018,JonesDav,
2730,Raleigh Flyers,AUDL 2016,LaRocq C,Chris LaRocque
2731,Raleigh Flyers,AUDL 2016,Lamar T,
2732,Raleigh Flyers,AUDL 2018,LaviolA,Allan Laviolette
2733,Raleigh Flyers,AUDL 2017,LiebermJ,Jesse Lieberman
2734,Raleigh Flyers,AUDL 2015,Lin M,
2735,Raleigh Flyers,AUDL 2016,Lin M,
2736,Raleigh Flyers,AUDL 2017,LinMark,
2737,Raleigh Flyers,AUDL 2018,LiuBob,Bob Liu
2738,Raleigh Flyers,AUDL 2018,LynchJoh,Johnnie Lynch
2739,Raleigh Flyers,AUDL 2016,Mason M,
2740,Raleigh Flyers,AUDL 2015,Matthe R,
2741,Raleigh Flyers,AUDL 2017,MatzukaB,Brett Matzuka
2742,Raleigh Flyers,AUDL 2018,MatzukaB,Brett Matzuka
2743,Raleigh Flyers,AUDL 2015,Maxsta X,
2744,Raleigh Flyers,AUDL 2016,Maxsta X,
2745,Raleigh Flyers,AUDL 2015,McAlis T,Tim McAllister
2746,Raleigh Flyers,AUDL 2016,McAlli T,Tim McAllister
2747,Raleigh Flyers,AUDL 2017,McAllisT,Tim McAllister
2748,Raleigh Flyers,AUDL 2015,McGoog J,
2749,Raleigh Flyers,AUDL 2018,McKelveA,Andrew McKelvey
2750,Raleigh Flyers,AUDL 2018,McSherrC,Clint McSherry
2751,Raleigh Flyers,AUDL 2018,McSherryC,
2752,Raleigh Flyers,AUDL 2015,Mitche T,Terrence Mitchell
2753,Raleigh Flyers,AUDL 2016,Mitche T,Terrence Mitchell
2754,Raleigh Flyers,AUDL 2017,MitchelT,Terrence Mitchell
2755,Raleigh Flyers,AUDL 2018,MitchelT,Terrence Mitchell
2756,Raleigh Flyers,AUDL 2015,Moore M,
2757,Raleigh Flyers,AUDL 2016,Mouw J,
2758,Raleigh Flyers,AUDL 2017,MouwJaco,Jacob Mouw
2759,Raleigh Flyers,AUDL 2018,MouwJaco,Jacob Mouw
2760,Raleigh Flyers,AUDL 2017,MunizCha,Charlie Muniz
2761,Raleigh Flyers,AUDL 2018,MunizCha,Charlie Muniz
2762,Raleigh Flyers,AUDL 2015,Nether J,Jonathan Nethercutt
2763,Raleigh Flyers,AUDL 2016,Nether J,Jonathan Nethercutt
2764,Raleigh Flyers,AUDL 2017,NethercJ,Jonathan Nethercutt
2765,Raleigh Flyers,AUDL 2018,NethercJ,Jonathan Nethercutt
2766,Raleigh Flyers,AUDL 2015,Neve M,
2767,Raleigh Flyers,AUDL 2016,Neve M,
2768,Raleigh Flyers,AUDL 2017,NordgreJ,Jeff Nordgren
2769,Raleigh Flyers,AUDL 2018,NordgreJ,Jeff Nordgren
2770,Raleigh Flyers,AUDL 2017,PannoneM,Mike Pannone
2771,Raleigh Flyers,AUDL 2018,PannoneM,Mike Pannone
2772,Raleigh Flyers,AUDL 2016,Patell J,
2773,Raleigh Flyers,AUDL 2018,PerryJor,Jordan Perry
2774,Raleigh Flyers,AUDL 2018,PolkJake,Jakeem Polk
2775,Raleigh Flyers,AUDL 2015,Pope T,
2776,Raleigh Flyers,AUDL 2015,Poulos S,Steven Poulos
2777,Raleigh Flyers,AUDL 2015,Richar D,David Richardson
2778,Raleigh Flyers,AUDL 2016,Richar D,David Richardson
2779,Raleigh Flyers,AUDL 2017,RichardD,David Richardson
2780,Raleigh Flyers,AUDL 2018,RichardD,David Richardson
2781,Raleigh Flyers,AUDL 2015,Ryan A,
2782,Raleigh Flyers,AUDL 2015,Saul N,Noah Saul
2783,Raleigh Flyers,AUDL 2016,Saul N,Noah Saul
2784,Raleigh Flyers,AUDL 2017,SaulNoah,Noah Saul
2785,Raleigh Flyers,AUDL 2018,SaulNoah,Noah Saul
2786,Raleigh Flyers,AUDL 2017,SchmittD,Danny Schmitt
2787,Raleigh Flyers,AUDL 2017,SearlesL,Liam Searles Bohs
2788,Raleigh Flyers,AUDL 2018,SethuraV,Vikram Sethuraman
2789,Raleigh Flyers,AUDL 2017,SiscoSha,Shane Sisco
2790,Raleigh Flyers,AUDL 2018,SiscoSha,Shane Sisco
2791,Raleigh Flyers,AUDL 2016,Sitler R,
2792,Raleigh Flyers,AUDL 2018,SmithJos,
2793,Raleigh Flyers,AUDL 2015,Snell B,
2794,Raleigh Flyers,AUDL 2015,Snoke D,David Snoke
2795,Raleigh Flyers,AUDL 2016,Snoke D,David Snoke
2796,Raleigh Flyers,AUDL 2017,SnokeDav,David Snoke
2797,Raleigh Flyers,AUDL 2018,SnokeDav,David Snoke
2798,Raleigh Flyers,AUDL 2015,Stumpf M,
2799,Raleigh Flyers,AUDL 2015,Tarasi D,
2800,Raleigh Flyers,AUDL 2015,Taylor H,Hunter Taylor
2801,Raleigh Flyers,AUDL 2016,Taylor H,Hunter Taylor
2802,Raleigh Flyers,AUDL 2018,TaylorAl,Alexander Taylor
2803,Raleigh Flyers,AUDL 2017,TaylorHu,Hunter Taylor
2804,Raleigh Flyers,AUDL 2018,TaylorHu,Hunter Taylor
2805,Raleigh Flyers,AUDL 2016,VandeB P,
2806,Raleigh Flyers,AUDL 2015,Weeks P,
2807,Raleigh Flyers,AUDL 2018,WerkmeiR,Ryan Werkmeister
2808,Raleigh Flyers,AUDL 2015,Willia J,Jack Williams
2809,Raleigh Flyers,AUDL 2016,Willia J,Jack Williams
2810,Raleigh Flyers,AUDL 2017,WilliamJ,Jack Williams
2811,Raleigh Flyers,AUDL 2018,WilliamJ,Jack Williams
2812,Raleigh Flyers,AUDL 2017,WilsonMa,Matthew Wilson
2813,Raleigh Flyers,AUDL 2018,WilsonMa,Matthew Wilson
2814,Raleigh Flyers,AUDL 2017,YanuckSo,
2815,Raleigh Flyers,AUDL 2015,Zhou M,
2816,Raleigh Flyers,AUDL 2016,Zhou M,
2817,Rochester Dragons,AUDL 2014,Alec N,
2818,Rochester Dragons,AUDL 2015,Anthon M,
2819,Rochester Dragons,AUDL 2015,Brand K,
2820,Rochester Dragons,AUDL 2015,Bret C,
2821,Rochester Dragons,AUDL 2014,Brian K,
2822,Rochester Dragons,AUDL 2015,Brian K,
2823,Rochester Dragons,AUDL 2014,CJ C,
2824,Rochester Dragons,AUDL 2015,Carter M,
2825,Rochester Dragons,AUDL 2015,CharlieR,
2826,Rochester Dragons,AUDL 2015,Chris B,
2827,Rochester Dragons,AUDL 2015,Chris L,
2828,Rochester Dragons,AUDL 2014,Connor F,
2829,Rochester Dragons,AUDL 2015,Connor F,
2830,Rochester Dragons,AUDL 2015,Craig M,
