Unnamed: 0,Teamname,Tournament,Username,PlayerName,Suggestion1,Suggestion2,Suggestion3,MatchScore
3467,Seattle Cascades,AUDL 2017,Micha C,Michael Cavenaugh,Michael Cavenaugh,Tianchuan Yen,Mitch Kulczak,0.583333333
3468,Seattle Cascades,AUDL 2017,Mikey,Sam Pickel,Sam Pickel,Cam Bailey,Mitch Kulczak,0.4
3469,Seattle Cascades,AUDL 2017,Mitch K,Mitch Kulczak,Mitch Kulczak,Michael Cavenaugh,Tianchuan Yen,0.7
3470,Seattle Cascades,AUDL 2016,Montag S,Simon Montague,Simon Montague,Dongyang Chen,Ben Snell,0.545454545
3471,Seattle Cascades,AUDL 2018,Morgan H,Morgan Higgins,Morgan Higgins,Brad Houser,Derek Mourad,0.727272727
3472,Seattle Cascades,AUDL 2015,Murray P,Phil Murray,Phil Murray,Ray Illian,Duncan Linn,0.631578947
3473,Seattle Cascades,AUDL 2016,Murray P,Phil Murray,Phil Murray,Husayn Carnegie,Sam Pickel,0.631578947
3474,Seattle Cascades,AUDL 2018,Nick M,Nick Mahan,Nick Mahan,Nick Roberts,Marc Munoz,0.75
3475,Seattle Cascades,AUDL 2018,Nick R,Nick Roberts,Nick Roberts,Nick Mahan,,0.666666667
3476,Seattle Cascades,AUDL 2018,NickM,Nick Mahan,Nick Mahan,Nick Roberts,,0.666666667
3477,Seattle Cascades,AUDL 2015,O'Brie M,Mario O'Brien,Mario O'Brien,Phil Murray,Frank Barich,0.571428571
3478,Seattle Cascades,AUDL 2016,O'brie M,Mario O'Brien,Mario O'Brien,Robbie Farwell,Phil Murray,0.476190476
3479,Seattle Cascades,AUDL 2018,Peter GL,Peter Geertz-Larson,Peter Geertz-Larson,Stephanie Lim,Ben Miller,0.592592593
3480,Seattle Cascades,AUDL 2018,PeterGL,Peter Geertz-Larson,Peter Geertz-Larson,Ben Miller,Stephanie Lim,0.538461538
3481,Seattle Cascades,AUDL 2016,Pickel S,Sam Pickel,Sam Pickel,Nick Stuart,Zack Smith,0.666666667
3482,Seattle Cascades,AUDL 2018,Qxhna T,Qxhna Titcomb,Qxhna Titcomb,Xtehn Titcomb,Hai Trang,0.7
3483,Seattle Cascades,AUDL 2018,QxhnaT,Qxhna Titcomb,Qxhna Titcomb,John Quandt,Xtehn Titcomb,0.631578947
3484,Seattle Cascades,AUDL 2015,Rankin Z,Zane Rankin,Zane Rankin,Duncan Linn,Frank Barich,0.631578947
3485,Seattle Cascades,AUDL 2016,Rankin Z,Zane Rankin,Zane Rankin,Duncan Linn,Reid Koss,0.631578947
3486,Seattle Cascades,AUDL 2017,Reed H,Reed Hendrickson,Reed Hendrickson,Brad Houser,Jesse Bolton,0.545454545
3487,Seattle Cascades,AUDL 2018,Reed H,Reed Hendrickson,Reed Hendrickson,Brad Houser,Derek Mourad,0.545454545
3488,Seattle Cascades,AUDL 2015,Rehder M,Matt Rehder,Matthew Rehder,Reid Koss,Vehro Titcomb,0.631578947
3489,Seattle Cascades,AUDL 2016,Rehder M,Matt Rehder,Matthew Rehder,Reid Koss,Gabe Fruchter,0.631578947
3490,Seattle Cascades,AUDL 2017,Robbie F,Robbie Farwell,Robbie Farwell,Donnie Clark,,0.727272727
3491,Seattle Cascades,AUDL 2018,Robbie F,Robbie Farwell,Nick Roberts,Kodi Smart,Charlie Eide,0.727272727
3492,Seattle Cascades,AUDL 2015,Rosatt T,Tom Rosatto,Tom Rosatto,Matt Russell,Matthew Rehder,0.631578947
3493,Seattle Cascades,AUDL 2015,Russel M,Matt Russell,Matt Russell,Jesse Bolton,Reid Koss,0.6
3494,Seattle Cascades,AUDL 2016,Russel M,Matt Russell,Matt Russell,Jesse Bolton,Reid Koss,0.6
3495,Seattle Cascades,AUDL 2018,Ryan S,Ryan Segal,Ryan Segal,Stephanie Lim,Manuel Eckert,0.75
3496,Seattle Cascades,AUDL 2018,RyanS,Ryan Segal,Ryan Segal,John Randolph,,0.666666667
3497,Seattle Cascades,AUDL 2018,Sam C,Sam Cook,Sam Cook,Adam Choi,William Coffin,0.769230769
3498,Seattle Cascades,AUDL 2017,Sam H,Sam Harkness,Sam Harkness,Sam Pickel,Cam Bailey,0.588235294
3499,Seattle Cascades,AUDL 2017,Sam P,Sam Pickel,Sam Pickel,Sam Harkness,Cam Bailey,0.666666667
3500,Seattle Cascades,AUDL 2015,Sefton J,Joe Sefton,Joe Sefton,Jesse Bolton,Steven Benaloh,0.666666667
3501,Seattle Cascades,AUDL 2016,Sefton J,Joe Sefton,Joe Sefton,Jesse Bolton,Steven Benaloh,0.666666667
3502,Seattle Cascades,AUDL 2018,Shane W,Shane Worthington,Stephanie Lim,Shane Worthington,Charlie Eide,0.583333333
3503,Seattle Cascades,AUDL 2018,ShaneW,Shane Worthington,Stephanie Lim,Shane Worthington,Henry Schneider,0.52173913
3504,Seattle Cascades,AUDL 2016,SimFox B,Bryson Simon-Fox,Bryson Simon-Fox,Simon Montague,Adam Simon,0.5
3505,Seattle Cascades,AUDL 2015,Simfox B,Bryson Simon-Fox,Adam Simon,Bryson Simon-Fox,Mario O'Brien,0.416666667
3506,Seattle Cascades,AUDL 2015,Simon A,Adam Simon,Adam Simon,Bryson Simon-Fox,Sam Hart,0.588235294
3507,Seattle Cascades,AUDL 2016,Simon A,Adam Simon,Adam Simon,Simon Montague,Bryson Simon-Fox,0.588235294
3508,Seattle Cascades,AUDL 2015,Smith Z,Zack Smith,Zack Smith,Sam Hart,Sam Cook,0.588235294
3509,Seattle Cascades,AUDL 2016,Smith Z,Zack Smith,Zack Smith,Sam Hart,Sam Pickel,0.588235294
3510,Seattle Cascades,AUDL 2016,Snell B,Ben Snell,Ben Snell,Kieran Kelly,Steven Benaloh,0.625
3511,Seattle Cascades,AUDL 2015,Stacey J,John Stacey,John Stacey,Sam Hart,Sam Cook,0.631578947
3512,Seattle Cascades,AUDL 2018,Steph L,Stephanie Lim,Stephanie Lim,Xtehn Titcomb,Peter Geertz-Larson,0.7
3513,Seattle Cascades,AUDL 2018,StephL,Stephanie Lim,Stephanie Lim,Xtehn Titcomb,,0.631578947
3514,Seattle Cascades,AUDL 2016,Stuart N,Nick Stuart,Nick Stuart,Sam Hart,Sam Pickel,0.631578947
3515,Seattle Cascades,AUDL 2017,Tian,Tianchuan Yen,Tianchuan Yen,Zhi Chen,Tommy Li,0.470588235
3516,Seattle Cascades,AUDL 2017,Tian C Y,Tianchuan Yen,Tianchuan Yen,Zhi Chen,Will Chen,0.571428571
3517,Seattle Cascades,AUDL 2017,Tian Y,Tianchuan Yen,Tianchuan Yen,Evan Klein,Daniel Montoya,0.631578947
3518,Seattle Cascades,AUDL 2015,Titcom V,Vehro Titcomb,Xtehn Titcomb,Vehro Titcomb,Tom Rosatto,0.571428571
3519,Seattle Cascades,AUDL 2015,Titcom X,Xtehn Titcomb,Xtehn Titcomb,Vehro Titcomb,Tom Rosatto,0.571428571
3520,Seattle Cascades,AUDL 2016,Titcom X,Xtehn Titcomb,Xtehn Titcomb,Tommy Li,Tim Gehret,0.571428571
3521,Seattle Cascades,AUDL 2017,Tommy L,Tommy Li,Tommy Li,Xtehn Titcomb,,0.933333333
3522,Seattle Cascades,AUDL 2016,Vander C,Chris Vandervoort,Chris Vandervoort,Zane Rankin,Donnie Clark,0.48
3523,Seattle Cascades,AUDL 2015,Wallis S,Spencer Wallis,Spencer Wallis,Will Chen,Ray Illian,0.545454545
3524,Seattle Cascades,AUDL 2016,Wallis S,Spencer Wallis,Spencer Wallis,Will Chen,Will Herold,0.545454545
3525,Seattle Cascades,AUDL 2015,Weiss L,Logan Weiss,Logan Weiss,Reid Koss,Jesse Bolton,0.555555556
3526,Seattle Cascades,AUDL 2017,Will C,Will Chen,Will Chen,Will Herold,Zhi Chen,0.8
3527,Seattle Cascades,AUDL 2017,Will H,Will Herold,Will Herold,Will Chen,Robbie Farwell,0.705882353
3528,Seattle Cascades,AUDL 2018,Willam A,William Anderst,William Anderst,William Coffin,Sam Cook,0.695652174
3529,Seattle Cascades,AUDL 2018,WillamA,William Anderst,William Anderst,William Coffin,Ben Miller,0.636363636
3530,Seattle Cascades,AUDL 2018,Willia C,William Coffin,William Coffin,William Anderst,Sam Cook,0.727272727
3531,Seattle Cascades,AUDL 2017,Xtehn T,Xtehn Titcomb,Xtehn Titcomb,Ben Snell,Henry Phan,0.7
3532,Seattle Cascades,AUDL 2018,Xtehn T,Xtehn Titcomb,Xtehn Titcomb,Stephanie Lim,Qxhna Titcomb,0.7
3533,Seattle Cascades,AUDL 2018,XtehnT,Xtehn Titcomb,Xtehn Titcomb,Stephanie Lim,Qxhna Titcomb,0.631578947
3534,Seattle Cascades,AUDL 2017,Zach J,Zach Jackson,Zach Jackson,Zack Smith,Zhi Chen,0.666666667
3535,Seattle Cascades,AUDL 2017,Zach S,Zack Smith,Zack Smith,Zach Jackson,Zhi Chen,0.625
3536,Seattle Cascades,AUDL 2017,Zhi C,Zhi Chen,Zhi Chen,Will Chen,Zach Jackson,0.769230769
3537,Seattle Cascades,AUDL 2015,Zukows G,Grant Zukowski,Grant Zukowski,Zack Smith,Justin Lim,0.545454545
3538,Seattle Raptors,AUDL 2014,AdamB,Adam Bronstein,Adam Bronstein,Cam Bailey,Adlai Felser,0.526315789
3539,Seattle Raptors,AUDL 2014,AdlaiS,Adlai Felser,Adlai Felser,Adam Bronstein,Gavin Sing,0.555555556
3540,Seattle Raptors,AUDL 2014,AndrewL,Andrew Lynch,Andrew Lynch,Adam Bronstein,Peter Bender,0.736842105
3541,Seattle Raptors,AUDL 2014,BradH,Brad Houser,Brad Houser,Peter Osseward,,0.625
3542,Seattle Raptors,AUDL 2014,CamB,Cam Bailey,Cam Bailey,James O,Adam Bronstein,0.571428571
3543,Seattle Raptors,AUDL 2014,ChuckH,Chuck Hippman,Chuck Hippman,,,0.631578947
3544,Seattle Raptors,AUDL 2014,DanG,Daniel Greeley,Daniel Greeley,Dana Dunbar,Nick Dare,0.444444444
3545,Seattle Raptors,AUDL 2014,DanaD,Dana Dunbar,Dana Dunbar,Sasha S,Daniel Greeley,0.625
3546,Seattle Raptors,AUDL 2014,EvanK,Evan Klein,Evan Klein,,,0.666666667
3547,Seattle Raptors,AUDL 2014,GavinS,Gavin Sing,Gavin Sing,Ryan Sturm,Evan Klein,0.75
3548,Seattle Raptors,AUDL 2014,GrantZ,Grant Zukowski,Grant Zukowski,Greg Garbern,Ryan Sturm,0.6
3549,Seattle Raptors,AUDL 2014,GregG,Greg Garbern,Greg Garbern,Daniel Greeley,,0.588235294
3550,Seattle Raptors,AUDL 2014,IsaacD,Isaac Davis,Isaac Davis,Sasha S,,0.705882353
3551,Seattle Raptors,AUDL 2014,JamesO,James O,James O,Cam Bailey,Adlai Felser,0.923076923
3552,Seattle Raptors,AUDL 2014,JohnK,John Klaassen,John Klaassen,John Quandt,,0.555555556
3553,Seattle Raptors,AUDL 2014,JohnQ,John Quandt,John Quandt,John Klaassen,,0.625
3554,Seattle Raptors,AUDL 2014,KyL,Ky Lewis,Ky Lewis,,,0.545454545
3555,Seattle Raptors,AUDL 2014,LukeJ,Luke Jespersen,Luke Jespersen,Ky Lewis,,0.526315789
3556,Seattle Raptors,AUDL 2014,MattK,Matthew King,Matthew King,Matthew Neeley,,0.588235294
3557,Seattle Raptors,AUDL 2014,MattN,Matthew Neeley,Matthew Neeley,Matthew King,,0.526315789
3558,Seattle Raptors,AUDL 2014,MikeC,Michael Cavanaugh,Nick Dare,Michael Cavanaugh,,0.363636364
3559,Seattle Raptors,AUDL 2014,NickD,Nick Dare,Nick Dare,,,0.714285714
3560,Seattle Raptors,AUDL 2014,PeterB,Peter Bender,Peter Bender,Peter Osseward,Greg Garbern,0.666666667
3561,Seattle Raptors,AUDL 2014,PeterO,Peter Osseward,Peter Osseward,Peter Bender,Greg Garbern,0.6
3562,Seattle Raptors,AUDL 2014,RyanS,Ryan Sturm,Ryan Sturm,Gavin Sing,,0.666666667
3563,Seattle Raptors,AUDL 2014,SashaS,Sasha S,Sasha S,James O,,0.923076923
3564,Seattle Raptors,AUDL 2014,WillW,Will W,Will W,Daniel Greeley,,0.909090909
3565,Tampa Bay Cannons,AUDL 2018,AJ,AJ Jacoski,AJ Jacoski,,,0.333333333
3566,Tampa Bay Cannons,AUDL 2018,AK,Austin Koffarnus,,,,0.222222222
3567,Tampa Bay Cannons,AUDL 2018,B Wachob,Bennett Wachob,Bennett Wachob,Hayden Wachob,Jacob Lane,0.727272727
3568,Tampa Bay Cannons,AUDL 2018,Barrett,,Jack Barrow,Bennett Wachob,Adam Carr,1
3569,Tampa Bay Cannons,AUDL 2018,Barrow,Jack Barrow,Jack Barrow,Adam Carr,Nathan Vickroy,0.705882353
3570,Tampa Bay Cannons,AUDL 2018,Bass,Tron Bass,Tron Bass,Brandon Perales,,0.615384615
3571,Tampa Bay Cannons,AUDL 2018,Carr,Adam Carr,Adam Carr,Ryan Chard,Jacob Clary,0.615384615
3572,Tampa Bay Cannons,AUDL 2018,Chapman,Marquis Chapman,Marquis Chapman,Joshua Layton,Adam Carr,0.636363636
3573,Tampa Bay Cannons,AUDL 2018,Chard,Ryan Chard,Ryan Chard,Adam Carr,Jacob Clary,0.666666667
3574,Tampa Bay Cannons,AUDL 2018,Clary,Jacob Clary,Jacob Clary,Adam Carr,Ryan Chard,0.625
3575,Tampa Bay Cannons,AUDL 2018,Cogswell,Hudson Cogswell,Hudson Cogswell,Cole Sullivan,Jacob Larsen,0.695652174
3576,Tampa Bay Cannons,AUDL 2018,Del,,,,,1
3577,Tampa Bay Cannons,AUDL 2018,Dennis,Robert Dennis,Robert Dennis,Ryan Hiser,Tyler Kunsa,0.631578947
3578,Tampa Bay Cannons,AUDL 2018,Fairley,Michael Fairley,Michael Fairley,Nathan Vickroy,Mark Mendelevitz,0.636363636
3579,Tampa Bay Cannons,AUDL 2018,Gibson,Chris Gibson,Chris Gibson,Adam Vinson,Tim Lootens,0.666666667
3580,Tampa Bay Cannons,AUDL 2018,H Wachob,Hayden Wachob,Hayden Wachob,Bennett Wachob,Jacob Lane,0.761904762
3581,Tampa Bay Cannons,AUDL 2018,Hiser,Ryan Hiser,Ryan Hiser,Michael Fairley,Hudson Cogswell,0.666666667
3582,Tampa Bay Cannons,AUDL 2018,Huston,Jordan Huston,Jordan Huston,Hudson Cogswell,Joshua Layton,0.631578947
3583,Tampa Bay Cannons,AUDL 2018,Kunsa,Tyler Kunsa,Tyler Kunsa,,,0.625
3584,Tampa Bay Cannons,AUDL 2018,Lane,Jacob Lane,Jacob Lane,Ryan Hiser,Jacob Larsen,0.571428571
3585,Tampa Bay Cannons,AUDL 2018,Lapikas,Adam Lapikas,Adam Lapikas,Tanner Repasky,Ryan Hiser,0.736842105
3586,Tampa Bay Cannons,AUDL 2018,Larsen,Jacob Larsen,Jacob Larsen,Marquis Chapman,Ryan Hiser,0.666666667
3587,Tampa Bay Cannons,AUDL 2018,Layton,Joshua Layton,Joshua Layton,Jordan Huston,Jacob Lane,0.631578947
3588,Tampa Bay Cannons,AUDL 2018,Ley,Bobby Ley,Bobby Ley,Jacob Lane,,0.5
3589,Tampa Bay Cannons,AUDL 2018,Lootens,Tim Lootens,Tim Lootens,Robert Dennis,Tron Bass,0.777777778
3590,Tampa Bay Cannons,AUDL 2018,McKisic,Josh McKisic,Josh McKisic,AJ Jacoski,Hamilton Wasnick,0.736842105
3591,Tampa Bay Cannons,AUDL 2018,O'Bryan,Billy O'Bryan,Billy O'Bryan,Brandon Perales,Ryan Hiser,0.7
3592,Tampa Bay Cannons,AUDL 2018,PVB,Peter Van Brussel,Peter Van Brussel,,,0.3
3593,Tampa Bay Cannons,AUDL 2018,Perales,Brandon Perales,Brandon Perales,Bradley Seuntjens,Robert Dennis,0.636363636
3594,Tampa Bay Cannons,AUDL 2018,Repasky,Tanner Repasky,Tanner Repasky,AJ Jacoski,Adam Lapikas,0.666666667
3595,Tampa Bay Cannons,AUDL 2018,Roney,Andrew Roney,Andrew Roney,Bobby Ley,Jacob Lane,0.588235294
3596,Tampa Bay Cannons,AUDL 2018,Schimmel,Mark Schimmel,Mark Schimmel,Michael Fairley,Tim Lootens,0.761904762
3597,Tampa Bay Cannons,AUDL 2018,Seuntjen,Bradley Seuntjens,Bradley Seuntjens,Robert Dennis,Peter Van Brussel,0.64
3598,Tampa Bay Cannons,AUDL 2018,Sullivan,Cole Sullivan,Cole Sullivan,Dustin Travaglini,Billy O'Bryan,0.761904762
3599,Tampa Bay Cannons,AUDL 2018,Taylor,John Paul Taylor,John Paul Taylor,Tyler Kunsa,Jacob Clary,0.545454545
3600,Tampa Bay Cannons,AUDL 2018,Travagli,Dustin Travaglini,Dustin Travaglini,Tron Bass,Brandon Perales,0.64
3601,Tampa Bay Cannons,AUDL 2018,Vickroy,Nathan Vickroy,Nathan Vickroy,Jack Barrow,Michael Fairley,0.666666667
3602,Tampa Bay Cannons,AUDL 2018,Vinson,Adam Vinson,Adam Vinson,Chris Gibson,Jordan Huston,0.705882353
3603,Tampa Bay Cannons,AUDL 2018,Wasnick,Hamilton Wasnick,Hamilton Wasnick,Nathan Vickroy,Ryan Hiser,0.608695652
3604,Toronto Rush,AUDL 2014,Armitage,Steve Armitage,Steve Armitage,Adrian Yearwood,Phil Watanabe,0.727272727
3605,Toronto Rush,AUDL 2015,Armitage,Steve Armitage,Steve Armitage,Adrian Yearwood,Phil Watanabe,0.727272727
3606,Toronto Rush,AUDL 2016,Armitage,Steve Armitage,Steve Armitage,Adrian Yearwood,Bryan Yue,0.727272727
3607,Toronto Rush,AUDL 2017,Armitage,Steve Armitage,Steve Armitage,Adrian Yearwood,Connor Armstrong,0.727272727
3608,Toronto Rush,AUDL 2016,Armstron,Connor Armstrong,Jaret Meron,Bretton Tan,Alex Simmons,0.666666667
3609,Toronto Rush,AUDL 2017,Armstron,Connor Armstrong,Connor Armstrong,Jaret Meron,Bretton Tan,0.666666667
3610,Toronto Rush,AUDL 2018,Armstron,Connor Armstrong,Connor Armstrong,Jaret Meron,Drew Wilson,0.666666667
3611,Toronto Rush,AUDL 2014,Blanchar,Eric Blanchard,Eric Blanchard,Sachin Raina,Phil Watanabe,0.727272727
3612,Toronto Rush,AUDL 2016,Boychuk,Jay Boychuk,Jay Boychuk,Bryan Yue,,0.777777778
3613,Toronto Rush,AUDL 2017,Boychuk,Jay Boychuk,Jay Boychuk,Bryan Yue,,0.777777778
3614,Toronto Rush,AUDL 2018,Boychuk,Jay Boychuk,Jay Boychuk,,,0.777777778
3615,Toronto Rush,AUDL 2014,Bradford,Liam Bradford,Liam Bradford,Eric Blanchard,Mark Lloyd,0.761904762
3616,Toronto Rush,AUDL 2015,Bradford,Liam Bradford,Liam Bradford,Bryan Yue,Mark Lloyd,0.761904762
3617,Toronto Rush,AUDL 2017,Burelle,Benjamin Burelle,Benjamin Burelle,Greg Ellis,Paul Tatulea,0.608695652
3618,Toronto Rush,AUDL 2018,Burelle,Benjamin Burelle,Benjamin Burelle,Andrew Carroll,Ben Pries,0.608695652
3619,Toronto Rush,AUDL 2015,Carroll,Andrew Carroll,Andrew Carroll,Jaret Meron,Gord Harrison,0.666666667
3620,Toronto Rush,AUDL 2016,Carroll,Andrew Carroll,Andrew Carroll,Jaret Meron,Jason Duiella,0.666666667
3621,Toronto Rush,AUDL 2017,Carroll,Andrew Carroll,Andrew Carroll,Jaret Meron,Marijo Zlatic,0.666666667
3622,Toronto Rush,AUDL 2018,Carroll,Andrew Carroll,Andrew Carroll,Jaret Meron,Marijo Zlatic,0.666666667
3623,Toronto Rush,AUDL 2017,Chua,Shawn Chua,Shawn Chua,,,0.571428571
3624,Toronto Rush,AUDL 2018,Dacquist,Nicholas Dacquisto,Nicholas Dacquisto,Jeff Lindquist,Nathan Hirst,0.615384615
3625,Toronto Rush,AUDL 2016,Duiella,Jason Duiella,Jason Duiella,Rumi Tejpar,Will Neff,0.7
3626,Toronto Rush,AUDL 2016,Edwards,Jonathan Edwards,Jonathan Edwards,Andrew Carroll,Adrian Yearwood,0.608695652
3627,Toronto Rush,AUDL 2017,Edwards,Jonathan Edwards,Jonathan Edwards,Andrew Carroll,Adrian Yearwood,0.608695652
3628,Toronto Rush,AUDL 2018,Edwards,Jonathan Edwards,Jonathan Edwards,Andrew Carroll,Adrian Yearwood,0.608695652
3629,Toronto Rush,AUDL 2017,Ellis,Greg Ellis,Greg Ellis,,,0.666666667
3630,Toronto Rush,AUDL 2016,Ellis G,Greg Ellis,Greg Ellis,Will Neff,,0.588235294
3631,Toronto Rush,AUDL 2018,Foord,Justin Foord,Justin Foord,Jeremy Norden,Gord Harrison,0.588235294
3632,Toronto Rush,AUDL 2016,Foord J,Justin Foord,Justin Foord,Gord Harrison,Trevor Henry,0.526315789
3633,Toronto Rush,AUDL 2016,Garlok,Steven Garlok,Steven Garlok,Mark Lloyd,Gord Harrison,0.631578947
3634,Toronto Rush,AUDL 2014,Harris,Cameron Harris,Gord Harrison,Cameron Harris,Karl Loiseau,0.6
3635,Toronto Rush,AUDL 2017,Harris,Cameron Harris,Gord Harrison,Cameron Harris,Darren Wu,0.6
3636,Toronto Rush,AUDL 2018,Harris,Cameron Harris,Gord Harrison,Cameron Harris,Ben Pries,0.6
3637,Toronto Rush,AUDL 2015,Harris C,Cameron Harris,Gord Harrison,Cameron Harris,Mark Lloyd,0.545454545
3638,Toronto Rush,AUDL 2016,Harris C,Cameron Harris,Gord Harrison,Cameron Harris,Mark Lloyd,0.545454545
3639,Toronto Rush,AUDL 2014,Harrison,Gord Harrison,Gord Harrison,Cameron Harris,Jaret Meron,0.761904762
3640,Toronto Rush,AUDL 2015,Harrison,Gord Harrison,Gord Harrison,Cameron Harris,Jaret Meron,0.761904762
3641,Toronto Rush,AUDL 2016,Harrison,Gord Harrison,Gord Harrison,Cameron Harris,Jaret Meron,0.761904762
3642,Toronto Rush,AUDL 2017,Harrison,Gord Harrison,Gord Harrison,Cameron Harris,Jaret Meron,0.761904762
3643,Toronto Rush,AUDL 2018,Harrison,Gord Harrison,Gord Harrison,Cameron Harris,Jaret Meron,0.761904762
3644,Toronto Rush,AUDL 2014,Hau,Jacky Hau,Jacky Hau,,,0.5
3645,Toronto Rush,AUDL 2017,Hau,Jacky Hau,Jacky Hau,Darren Wu,Bryan Yue,0.5
3646,Toronto Rush,AUDL 2018,Hau,Jacky Hau,Jacky Hau,Hugh Knapp,,0.5
3647,Toronto Rush,AUDL 2016,Hau J,Jacky Hau,Jacky Hau,Michael Jones,,0.428571429
3648,Toronto Rush,AUDL 2015,Hau J.,Jacky Hau,Jacky Hau,Michael Jones,,0.4
3649,Toronto Rush,AUDL 2014,Henry,Trevor Henry,Trevor Henry,Kevin Horgan,,0.588235294
3650,Toronto Rush,AUDL 2016,Henry T,Trevor Henry,Trevor Henry,Bryan Yue,Bretton Tan,0.526315789
3651,Toronto Rush,AUDL 2015,Henry T.,Trevor Henry,Trevor Henry,Bryan Yue,Andrew Watts,0.5
3652,Toronto Rush,AUDL 2018,Hirst,Nathan Hirst,Nathan Hirst,Benjamin Oort,Jeff Lindquist,0.588235294
3653,Toronto Rush,AUDL 2016,Hirst N,Nathan Hirst,Nathan Hirst,Will Neff,Jaret Meron,0.526315789
3654,Toronto Rush,AUDL 2015,Hirst N.,Nathan Hirst,Nathan Hirst,Jaret Meron,,0.5
3655,Toronto Rush,AUDL 2014,Horgan,Kevin Horgan,Kevin Horgan,Gord Harrison,Trevor Henry,0.666666667
3656,Toronto Rush,AUDL 2017,Huynh,Jason Huynh,Jason Huynh,,,0.625
3657,Toronto Rush,AUDL 2018,Huynh,Jason Huynh,Jason Huynh,Hugh Knapp,,0.625
3658,Toronto Rush,AUDL 2016,Huynh J,Jason Huynh,Jason Huynh,Bryan Yue,Michael Jones,0.555555556
3659,Toronto Rush,AUDL 2017,Iain M,Iain Mackenzie,Iain Mackenzie,Sachin Raina,Isaiah Masek-Kelly,0.6
3660,Toronto Rush,AUDL 2018,Iain M,Iain Mackenzie,Iain Mackenzie,Benjamin Oort,Isaiah Masek-Kelly,0.6
3661,Toronto Rush,AUDL 2017,Isaiah,Isaiah Masek-Kelly,Isaiah Masek-Kelly,Iain Mackenzie,Sachin Raina,0.5
3662,Toronto Rush,AUDL 2018,IsaiahMK,Isaiah Masek-Kelly,Isaiah Masek-Kelly,Iain Mackenzie,,0.615384615
3663,Toronto Rush,AUDL 2014,Jones,Mike Jones,Michael Jones,Jaret Meron,Andrew Watts,0.666666667
3664,Toronto Rush,AUDL 2017,Jones,Mike Jones,Michael Jones,Jonathan Edwards,Jason Huynh,0.666666667
3665,Toronto Rush,AUDL 2016,Jones M,Mike Jones,Michael Jones,Jonathan Martin,Jason Huynh,0.588235294
3666,Toronto Rush,AUDL 2015,Jones M.,Mike Jones,Michael Jones,Jonathan Martin,Jaret Meron,0.555555556
3667,Toronto Rush,AUDL 2017,Kirk,Kirk Nylen,Kirk Nylen,,,0.571428571
3668,Toronto Rush,AUDL 2015,Kotwa T.,Taylor Kotwa,Taylor Kotwa,,,0.5
3669,Toronto Rush,AUDL 2014,Kubinec,Andrew Kubinec,Andrew Kubinec,Kevin Horgan,Karl Loiseau,0.666666667
3670,Toronto Rush,AUDL 2015,Kubinec,Andrew Kubinec,Andrew Kubinec,Phil Watanabe,Michael Jones,0.666666667
3671,Toronto Rush,AUDL 2018,LaFrance,Dan LaFrance,Dan LaFrance,Marijo Zlatic,Iain Mackenzie,0.8
3672,Toronto Rush,AUDL 2014,Lindquis,Jeff Lindquist,Jeff Lindquist,Andrew Kubinec,Sachin Raina,0.727272727
3673,Toronto Rush,AUDL 2015,Lindquis,Jeff Lindquist,Jeff Lindquist,Andrew Kubinec,Sachin Raina,0.727272727
3674,Toronto Rush,AUDL 2016,Linq,Jeff Lindquist,Jeff Lindquist,,,0.444444444
3675,Toronto Rush,AUDL 2017,Linq,Jeff Lindquist,Jeff Lindquist,,,0.444444444
3676,Toronto Rush,AUDL 2018,Linq,Jeff Lindquist,Jeff Lindquist,,,0.444444444
3677,Toronto Rush,AUDL 2014,Lloyd,Mark Lloyd,Mark Lloyd,,,0.666666667
3678,Toronto Rush,AUDL 2017,Lloyd,Mark Lloyd,Mark Lloyd,,,0.666666667
3679,Toronto Rush,AUDL 2018,Lloyd,Mark Lloyd,Mark Lloyd,,,0.666666667
3680,Toronto Rush,AUDL 2016,Lloyd M,Mark Lloyd,Mark Lloyd,Gord Harrison,,0.588235294
3681,Toronto Rush,AUDL 2015,Lloyd M.,Mark Lloyd,Mark Lloyd,Taylor Kotwa,,0.555555556
3682,Toronto Rush,AUDL 2014,Loiseau,Karl Loiseau,Karl Loiseau,Liam Bradford,Gord Harrison,0.736842105
3683,Toronto Rush,AUDL 2016,Macken I,Iain Mackenzie,Mike Mackenzie,Iain Mackenzie,Jacky Hau,0.545454545
3684,Toronto Rush,AUDL 2016,Macken M,Mike Mackenzie,Mike Mackenzie,Iain Mackenzie,Jacky Hau,0.545454545
3685,Toronto Rush,AUDL 2015,Mackenzi,Iain Mackenzie,Iain Mackenzie,Cameron Harris,Jacky Hau,0.727272727
3686,Toronto Rush,AUDL 2016,Mackenzi,Mike Mackenzie,Mike Mackenzie,Iain Mackenzie,Cameron Harris,0.727272727
3687,Toronto Rush,AUDL 2014,Martin,Jonathan Martin,Jonathan Martin,Jaret Meron,Gord Harrison,0.571428571
3688,Toronto Rush,AUDL 2017,Martin,Jonathan Martin,Jonathan Martin,Marijo Zlatic,Jaret Meron,0.571428571
3689,Toronto Rush,AUDL 2018,Martin,Jonathan Martin,Jonathan Martin,Marijo Zlatic,Jaret Meron,0.571428571
3690,Toronto Rush,AUDL 2015,Martin J,Jonathan Martin,Jonathan Martin,Mark Lloyd,Jaret Meron,0.52173913
