id,Teamname,Tournament,Username,PlayerName
3349,San Jose Spiders,AUDL 2018,Tozer,Jake Tozer
3350,San Jose Spiders,AUDL 2016,TravionG,Travion Greene
3351,San Jose Spiders,AUDL 2014,Tyler B,Tyler Bacon
3352,San Jose Spiders,AUDL 2015,Van Ar K,Kelly Van Arsdale
3353,San Jose Spiders,AUDL 2016,Vincen V,Vincenzo Vitiello
3354,San Jose Spiders,AUDL 2015,Wynne R,Russell Wynne
3355,San Jose Spiders,AUDL 2018,Yeager,James Yeager
3356,San Jose Spiders,AUDL 2018,Yeagle R,Robert Yeagle
3357,San Jose Spiders,AUDL 2018,Young L,Lucas Young
3358,San Jose Spiders,AUDL 2015,Zaccar S,Sonny Zaccaro
3359,San Jose Spiders,AUDL 2018,Zaccaro,Sonny Zaccaro
3360,San Jose Spiders,AUDL 2016,Zibi B,Zibi Braniecki
3361,Seattle Cascades,AUDL 2018,Adam Cho,Adam Choi
3362,Seattle Cascades,AUDL 2017,Adam S,Adam Simon
3363,Seattle Cascades,AUDL 2017,Aldous R,Aldous Root
3364,Seattle Cascades,AUDL 2018,Aldous R,Aldous Root
3365,Seattle Cascades,AUDL 2017,Alex D,Alex Duffel
3366,Seattle Cascades,AUDL 2018,Alex D,Alex Duffel
3367,Seattle Cascades,AUDL 2018,AlexD,Alex Duffel
3368,Seattle Cascades,AUDL 2017,Andrew L,Andrew Lynch
3369,Seattle Cascades,AUDL 2015,Barich F,Frank Barich
3370,Seattle Cascades,AUDL 2017,Ben B,Ben Beehner
3371,Seattle Cascades,AUDL 2018,Ben Mill,Ben Miller
3372,Seattle Cascades,AUDL 2017,Ben S,Ben Snell
3373,Seattle Cascades,AUDL 2015,Benalo S,Steven Benaloh
3374,Seattle Cascades,AUDL 2016,Benalo S,Ben Snell
3375,Seattle Cascades,AUDL 2015,Bolton J,Jesse Bolton
3376,Seattle Cascades,AUDL 2016,Bolton J,Jesse Bolton
3377,Seattle Cascades,AUDL 2017,Brad H,Brad Houser
3378,Seattle Cascades,AUDL 2018,Brad H,Brad Houser
3379,Seattle Cascades,AUDL 2018,BradH,Brad Houser
3380,Seattle Cascades,AUDL 2018,Bryant S,
3381,Seattle Cascades,AUDL 2017,Bryson S,Bryson Simon-Fox
3382,Seattle Cascades,AUDL 2016,Burton M,Mark Burton
3383,Seattle Cascades,AUDL 2015,Caldwe M,Michael Caldwell
3384,Seattle Cascades,AUDL 2016,Caldwe M,Michael Caldwell
3385,Seattle Cascades,AUDL 2015,Caldwell,Michael Caldwell
3386,Seattle Cascades,AUDL 2017,Cam B,Cam Bailey
3387,Seattle Cascades,AUDL 2018,Cam Bail,Cam Bailey
3388,Seattle Cascades,AUDL 2018,Cam Bak,Cameron Baker
3389,Seattle Cascades,AUDL 2017,Cam S,Cam Bailey
3390,Seattle Cascades,AUDL 2018,CamBail,Cam Bailey
3391,Seattle Cascades,AUDL 2018,CamBak,Cameron Baker
3392,Seattle Cascades,AUDL 2016,Carneg H,Husayn Carnegie
3393,Seattle Cascades,AUDL 2015,Cavan M,Michael Cavanaugh
3394,Seattle Cascades,AUDL 2015,Cavana M,Michael Cavanaugh
3395,Seattle Cascades,AUDL 2018,Charli E,Charlie Eide
3396,Seattle Cascades,AUDL 2018,CharliE,Charlie Eide
3397,Seattle Cascades,AUDL 2015,Chen D,Dongyang Chen
3398,Seattle Cascades,AUDL 2016,Chen Dy,Dongyang Chen
3399,Seattle Cascades,AUDL 2015,Chen W,Will Chen
3400,Seattle Cascades,AUDL 2016,Chen W,Will Chen
3401,Seattle Cascades,AUDL 2015,Chen- D,Dongyang Chen
3402,Seattle Cascades,AUDL 2016,Childs J,
3403,Seattle Cascades,AUDL 2015,Clark D,Donnie Clark
3404,Seattle Cascades,AUDL 2016,Clark D,Donnie Clark
3405,Seattle Cascades,AUDL 2015,Cook S,Sam Cook
3406,Seattle Cascades,AUDL 2017,Daniel M,Daniel Montoya
3407,Seattle Cascades,AUDL 2018,Dennis C,Dennis Casio
3408,Seattle Cascades,AUDL 2018,Derek M,Derek Mourad
3409,Seattle Cascades,AUDL 2017,Donnie C,Donnie Clark
3410,Seattle Cascades,AUDL 2016,Duffel A,Alex Duffel
3411,Seattle Cascades,AUDL 2018,Eddie H,Eddie Harmoush
3412,Seattle Cascades,AUDL 2018,EddieH,Eddie Harmoush
3413,Seattle Cascades,AUDL 2017,Evan K,Evan Klein
3414,Seattle Cascades,AUDL 2015,Farwel R,Robbie Farwell
3415,Seattle Cascades,AUDL 2016,Farwel R,Robbie Farwell
3416,Seattle Cascades,AUDL 2015,Fox B,
3417,Seattle Cascades,AUDL 2016,FrucherG,Gabe Fruchter
3418,Seattle Cascades,AUDL 2016,Gehret T,Tim Gehret
3419,Seattle Cascades,AUDL 2018,Hai Tran,Hai Trang
3420,Seattle Cascades,AUDL 2015,Harkne S,Sam Harkness
3421,Seattle Cascades,AUDL 2016,Harkne S,Sam Harkness
3422,Seattle Cascades,AUDL 2015,Hart S,Sam Hart
3423,Seattle Cascades,AUDL 2016,Hart S,Sam Hart
3424,Seattle Cascades,AUDL 2015,Hausma J,Julian Hausman
3425,Seattle Cascades,AUDL 2017,Henry P,Henry Phan
3426,Seattle Cascades,AUDL 2018,Henry S,Henry Schneider
3427,Seattle Cascades,AUDL 2018,HenryS,Henry Schneider
3428,Seattle Cascades,AUDL 2015,Herold W,Will Herold
3429,Seattle Cascades,AUDL 2016,Herold W,Will Herold
3430,Seattle Cascades,AUDL 2015,Hirnin N,Nicholas Hirning
3431,Seattle Cascades,AUDL 2015,Illian R,Ray Illian
3432,Seattle Cascades,AUDL 2017,Jesse B,Jesse Bolton
3433,Seattle Cascades,AUDL 2017,John D,John Doherty
3434,Seattle Cascades,AUDL 2018,John D,John Doherty
3435,Seattle Cascades,AUDL 2018,John Q,John Quandt
3436,Seattle Cascades,AUDL 2017,John R,John Randolph
3437,Seattle Cascades,AUDL 2018,John R,John Randolph
3438,Seattle Cascades,AUDL 2018,JohnD,John Doherty
3439,Seattle Cascades,AUDL 2018,JohnQ,John Quandt
3440,Seattle Cascades,AUDL 2017,Johnny,John Stacey
3441,Seattle Cascades,AUDL 2015,Karlin D,Danny Karlinsky
3442,Seattle Cascades,AUDL 2016,Karlin D,Danny Karlinsky
3443,Seattle Cascades,AUDL 2016,Kelly K,Kieran Kelly
3444,Seattle Cascades,AUDL 2017,Khalif E,Khalif El-Salaam
3445,Seattle Cascades,AUDL 2015,Kinley T,Tyler Kinley
3446,Seattle Cascades,AUDL 2018,Kodi S,Kodi Smart
3447,Seattle Cascades,AUDL 2018,KodiS,Kodi Smart
3448,Seattle Cascades,AUDL 2015,Koss R,Reid Koss
3449,Seattle Cascades,AUDL 2016,Koss R,Reid Koss
3450,Seattle Cascades,AUDL 2015,Lehman S,Sam Lehman
3451,Seattle Cascades,AUDL 2015,Lenon A,Aly Lenon
3452,Seattle Cascades,AUDL 2016,Lenon A,Aly Lenon
3453,Seattle Cascades,AUDL 2016,Lewis Ky,Ky Lewis
3454,Seattle Cascades,AUDL 2016,Li Tommy,Tommy Li
3455,Seattle Cascades,AUDL 2015,Lim,Justin Lim
3456,Seattle Cascades,AUDL 2015,Lim J,Justin Lim
3457,Seattle Cascades,AUDL 2015,Linn D,Duncan Linn
3458,Seattle Cascades,AUDL 2016,Linn D,Duncan Linn
3459,Seattle Cascades,AUDL 2018,Manny E,Manuel Eckert
3460,Seattle Cascades,AUDL 2018,Marc M,Marc Munoz
3461,Seattle Cascades,AUDL 2018,MarcM,Marc Munoz
3462,Seattle Cascades,AUDL 2017,Mario O,Mario O'Brien
3463,Seattle Cascades,AUDL 2017,Mark B,Mark Burton
3464,Seattle Cascades,AUDL 2018,Mark B,Mark Burton
3465,Seattle Cascades,AUDL 2018,MarkB,Mark Burton
3466,Seattle Cascades,AUDL 2017,Matt R,Matt Rehder
3467,Seattle Cascades,AUDL 2017,Micha C,Michael Cavenaugh
3468,Seattle Cascades,AUDL 2017,Mikey,Sam Pickel
3469,Seattle Cascades,AUDL 2017,Mitch K,Mitch Kulczak
3470,Seattle Cascades,AUDL 2016,Montag S,Simon Montague
3471,Seattle Cascades,AUDL 2018,Morgan H,Morgan Higgins
3472,Seattle Cascades,AUDL 2015,Murray P,Phil Murray
3473,Seattle Cascades,AUDL 2016,Murray P,Phil Murray
3474,Seattle Cascades,AUDL 2018,Nick M,Nick Mahan
3475,Seattle Cascades,AUDL 2018,Nick R,Nick Roberts
3476,Seattle Cascades,AUDL 2018,NickM,Nick Mahan
3477,Seattle Cascades,AUDL 2015,O'Brie M,Mario O'Brien
3478,Seattle Cascades,AUDL 2016,O'brie M,Mario O'Brien
3479,Seattle Cascades,AUDL 2018,Peter GL,Peter Geertz-Larson
3480,Seattle Cascades,AUDL 2018,PeterGL,Peter Geertz-Larson
3481,Seattle Cascades,AUDL 2016,Pickel S,Sam Pickel
3482,Seattle Cascades,AUDL 2018,Qxhna T,Qxhna Titcomb
3483,Seattle Cascades,AUDL 2018,QxhnaT,Qxhna Titcomb
3484,Seattle Cascades,AUDL 2015,Rankin Z,Zane Rankin
3485,Seattle Cascades,AUDL 2016,Rankin Z,Zane Rankin
3486,Seattle Cascades,AUDL 2017,Reed H,Reed Hendrickson
3487,Seattle Cascades,AUDL 2018,Reed H,Reed Hendrickson
3488,Seattle Cascades,AUDL 2015,Rehder M,Matt Rehder
3489,Seattle Cascades,AUDL 2016,Rehder M,Matt Rehder
3490,Seattle Cascades,AUDL 2017,Robbie F,Robbie Farwell
3491,Seattle Cascades,AUDL 2018,Robbie F,Robbie Farwell
3492,Seattle Cascades,AUDL 2015,Rosatt T,Tom Rosatto
3493,Seattle Cascades,AUDL 2015,Russel M,Matt Russell
3494,Seattle Cascades,AUDL 2016,Russel M,Matt Russell
3495,Seattle Cascades,AUDL 2018,Ryan S,Ryan Segal
3496,Seattle Cascades,AUDL 2018,RyanS,Ryan Segal
3497,Seattle Cascades,AUDL 2018,Sam C,Sam Cook
3498,Seattle Cascades,AUDL 2017,Sam H,Sam Harkness
3499,Seattle Cascades,AUDL 2017,Sam P,Sam Pickel
3500,Seattle Cascades,AUDL 2015,Sefton J,Joe Sefton
3501,Seattle Cascades,AUDL 2016,Sefton J,Joe Sefton
3502,Seattle Cascades,AUDL 2018,Shane W,Shane Worthington
3503,Seattle Cascades,AUDL 2018,ShaneW,Shane Worthington
3504,Seattle Cascades,AUDL 2016,SimFox B,Bryson Simon-Fox
3505,Seattle Cascades,AUDL 2015,Simfox B,Bryson Simon-Fox
3506,Seattle Cascades,AUDL 2015,Simon A,Adam Simon
3507,Seattle Cascades,AUDL 2016,Simon A,Adam Simon
3508,Seattle Cascades,AUDL 2015,Smith Z,Zack Smith
3509,Seattle Cascades,AUDL 2016,Smith Z,Zack Smith
3510,Seattle Cascades,AUDL 2016,Snell B,Ben Snell
3511,Seattle Cascades,AUDL 2015,Stacey J,John Stacey
3512,Seattle Cascades,AUDL 2018,Steph L,Stephanie Lim
3513,Seattle Cascades,AUDL 2018,StephL,Stephanie Lim
3514,Seattle Cascades,AUDL 2016,Stuart N,Nick Stuart
3515,Seattle Cascades,AUDL 2017,Tian,Tianchuan Yen
3516,Seattle Cascades,AUDL 2017,Tian C Y,Tianchuan Yen
3517,Seattle Cascades,AUDL 2017,Tian Y,Tianchuan Yen
3518,Seattle Cascades,AUDL 2015,Titcom V,Vehro Titcomb
3519,Seattle Cascades,AUDL 2015,Titcom X,Xtehn Titcomb
3520,Seattle Cascades,AUDL 2016,Titcom X,Xtehn Titcomb
3521,Seattle Cascades,AUDL 2017,Tommy L,Tommy Li
3522,Seattle Cascades,AUDL 2016,Vander C,Chris Vandervoort
3523,Seattle Cascades,AUDL 2015,Wallis S,Spencer Wallis
3524,Seattle Cascades,AUDL 2016,Wallis S,Spencer Wallis
3525,Seattle Cascades,AUDL 2015,Weiss L,Logan Weiss
3526,Seattle Cascades,AUDL 2017,Will C,Will Chen
3527,Seattle Cascades,AUDL 2017,Will H,Will Herold
3528,Seattle Cascades,AUDL 2018,Willam A,William Anderst
3529,Seattle Cascades,AUDL 2018,WillamA,William Anderst
3530,Seattle Cascades,AUDL 2018,Willia C,William Coffin
3531,Seattle Cascades,AUDL 2017,Xtehn T,Xtehn Titcomb
3532,Seattle Cascades,AUDL 2018,Xtehn T,Xtehn Titcomb
3533,Seattle Cascades,AUDL 2018,XtehnT,Xtehn Titcomb
3534,Seattle Cascades,AUDL 2017,Zach J,Zach Jackson
3535,Seattle Cascades,AUDL 2017,Zach S,Zack Smith
3536,Seattle Cascades,AUDL 2017,Zhi C,Zhi Chen
3537,Seattle Cascades,AUDL 2015,Zukows G,Grant Zukowski
3538,Seattle Raptors,AUDL 2014,AdamB,Adam Bronstein
3539,Seattle Raptors,AUDL 2014,AdlaiS,Adlai Felser
3540,Seattle Raptors,AUDL 2014,AndrewL,Andrew Lynch
3541,Seattle Raptors,AUDL 2014,BradH,Brad Houser
3542,Seattle Raptors,AUDL 2014,CamB,Cam Bailey
3543,Seattle Raptors,AUDL 2014,ChuckH,Chuck Hippman
3544,Seattle Raptors,AUDL 2014,DanG,Daniel Greeley
3545,Seattle Raptors,AUDL 2014,DanaD,Dana Dunbar
3546,Seattle Raptors,AUDL 2014,EvanK,Evan Klein
3547,Seattle Raptors,AUDL 2014,GavinS,Gavin Sing
3548,Seattle Raptors,AUDL 2014,GrantZ,Grant Zukowski
3549,Seattle Raptors,AUDL 2014,GregG,Greg Garbern
3550,Seattle Raptors,AUDL 2014,IsaacD,Isaac Davis
3551,Seattle Raptors,AUDL 2014,JamesO,James O
3552,Seattle Raptors,AUDL 2014,JohnK,John Klaassen
3553,Seattle Raptors,AUDL 2014,JohnQ,John Quandt
3554,Seattle Raptors,AUDL 2014,KyL,Ky Lewis
3555,Seattle Raptors,AUDL 2014,LukeJ,Luke Jespersen
3556,Seattle Raptors,AUDL 2014,MattK,Matthew King
3557,Seattle Raptors,AUDL 2014,MattN,Matthew Neeley
3558,Seattle Raptors,AUDL 2014,MikeC,Michael Cavanaugh
3559,Seattle Raptors,AUDL 2014,NickD,Nick Dare
3560,Seattle Raptors,AUDL 2014,PeterB,Peter Bender
3561,Seattle Raptors,AUDL 2014,PeterO,Peter Osseward
3562,Seattle Raptors,AUDL 2014,RyanS,Ryan Sturm
3563,Seattle Raptors,AUDL 2014,SashaS,Sasha S
3564,Seattle Raptors,AUDL 2014,WillW,Will W
3565,Tampa Bay Cannons,AUDL 2018,AJ,AJ Jacoski
3566,Tampa Bay Cannons,AUDL 2018,AK,Austin Koffarnus
3567,Tampa Bay Cannons,AUDL 2018,B Wachob,Bennett Wachob
3568,Tampa Bay Cannons,AUDL 2018,Barrett,
3569,Tampa Bay Cannons,AUDL 2018,Barrow,Jack Barrow
3570,Tampa Bay Cannons,AUDL 2018,Bass,Tron Bass
3571,Tampa Bay Cannons,AUDL 2018,Carr,Adam Carr
3572,Tampa Bay Cannons,AUDL 2018,Chapman,Marquis Chapman
3573,Tampa Bay Cannons,AUDL 2018,Chard,Ryan Chard
3574,Tampa Bay Cannons,AUDL 2018,Clary,Jacob Clary
3575,Tampa Bay Cannons,AUDL 2018,Cogswell,Hudson Cogswell
3576,Tampa Bay Cannons,AUDL 2018,Del,Mark Mendelevitz
3577,Tampa Bay Cannons,AUDL 2018,Dennis,Robert Dennis
3578,Tampa Bay Cannons,AUDL 2018,Fairley,Michael Fairley
3579,Tampa Bay Cannons,AUDL 2018,Gibson,Chris Gibson
3580,Tampa Bay Cannons,AUDL 2018,H Wachob,Hayden Wachob
3581,Tampa Bay Cannons,AUDL 2018,Hiser,Ryan Hiser
3582,Tampa Bay Cannons,AUDL 2018,Huston,Jordan Huston
3583,Tampa Bay Cannons,AUDL 2018,Kunsa,Tyler Kunsa
3584,Tampa Bay Cannons,AUDL 2018,Lane,Jacob Lane
3585,Tampa Bay Cannons,AUDL 2018,Lapikas,Adam Lapikas
3586,Tampa Bay Cannons,AUDL 2018,Larsen,Jacob Larsen
3587,Tampa Bay Cannons,AUDL 2018,Layton,Joshua Layton
3588,Tampa Bay Cannons,AUDL 2018,Ley,Bobby Ley
3589,Tampa Bay Cannons,AUDL 2018,Lootens,Tim Lootens
3590,Tampa Bay Cannons,AUDL 2018,McKisic,Josh McKisic
3591,Tampa Bay Cannons,AUDL 2018,O'Bryan,Billy O'Bryan
3592,Tampa Bay Cannons,AUDL 2018,PVB,Peter Van Brussel
3593,Tampa Bay Cannons,AUDL 2018,Perales,Brandon Perales
3594,Tampa Bay Cannons,AUDL 2018,Repasky,Tanner Repasky
3595,Tampa Bay Cannons,AUDL 2018,Roney,Andrew Roney
3596,Tampa Bay Cannons,AUDL 2018,Schimmel,Mark Schimmel
3597,Tampa Bay Cannons,AUDL 2018,Seuntjen,Bradley Seuntjens
3598,Tampa Bay Cannons,AUDL 2018,Sullivan,Cole Sullivan
3599,Tampa Bay Cannons,AUDL 2018,Taylor,John Paul Taylor
3600,Tampa Bay Cannons,AUDL 2018,Travagli,Dustin Travaglini
3601,Tampa Bay Cannons,AUDL 2018,Vickroy,Nathan Vickroy
3602,Tampa Bay Cannons,AUDL 2018,Vinson,Adam Vinson
3603,Tampa Bay Cannons,AUDL 2018,Wasnick,Hamilton Wasnick
3604,Toronto Rush,AUDL 2014,Armitage,Steve Armitage
3605,Toronto Rush,AUDL 2015,Armitage,Steve Armitage
3606,Toronto Rush,AUDL 2016,Armitage,Steve Armitage
3607,Toronto Rush,AUDL 2017,Armitage,Steve Armitage
3608,Toronto Rush,AUDL 2016,Armstron,Connor Armstrong
3609,Toronto Rush,AUDL 2017,Armstron,Connor Armstrong
3610,Toronto Rush,AUDL 2018,Armstron,Connor Armstrong
3611,Toronto Rush,AUDL 2014,Blanchar,Eric Blanchard
3612,Toronto Rush,AUDL 2016,Boychuk,Jay Boychuk
3613,Toronto Rush,AUDL 2017,Boychuk,Jay Boychuk
3614,Toronto Rush,AUDL 2018,Boychuk,Jay Boychuk
3615,Toronto Rush,AUDL 2014,Bradford,Liam Bradford
3616,Toronto Rush,AUDL 2015,Bradford,Liam Bradford
3617,Toronto Rush,AUDL 2017,Burelle,Benjamin Burelle
3618,Toronto Rush,AUDL 2018,Burelle,Benjamin Burelle
3619,Toronto Rush,AUDL 2015,Carroll,Andrew Carroll
3620,Toronto Rush,AUDL 2016,Carroll,Andrew Carroll
3621,Toronto Rush,AUDL 2017,Carroll,Andrew Carroll
3622,Toronto Rush,AUDL 2018,Carroll,Andrew Carroll
3623,Toronto Rush,AUDL 2017,Chua,Shawn Chua
3624,Toronto Rush,AUDL 2018,Dacquist,Nicholas Dacquisto
3625,Toronto Rush,AUDL 2016,Duiella,Jason Duiella
3626,Toronto Rush,AUDL 2016,Edwards,Jonathan Edwards
3627,Toronto Rush,AUDL 2017,Edwards,Jonathan Edwards
3628,Toronto Rush,AUDL 2018,Edwards,Jonathan Edwards
3629,Toronto Rush,AUDL 2017,Ellis,Greg Ellis
3630,Toronto Rush,AUDL 2016,Ellis G,Greg Ellis
3631,Toronto Rush,AUDL 2018,Foord,Justin Foord
3632,Toronto Rush,AUDL 2016,Foord J,Justin Foord
3633,Toronto Rush,AUDL 2016,Garlok,Steven Garlok
3634,Toronto Rush,AUDL 2014,Harris,Cameron Harris
3635,Toronto Rush,AUDL 2017,Harris,Cameron Harris
3636,Toronto Rush,AUDL 2018,Harris,Cameron Harris
3637,Toronto Rush,AUDL 2015,Harris C,Cameron Harris
3638,Toronto Rush,AUDL 2016,Harris C,Cameron Harris
3639,Toronto Rush,AUDL 2014,Harrison,Gord Harrison
3640,Toronto Rush,AUDL 2015,Harrison,Gord Harrison
3641,Toronto Rush,AUDL 2016,Harrison,Gord Harrison
3642,Toronto Rush,AUDL 2017,Harrison,Gord Harrison
3643,Toronto Rush,AUDL 2018,Harrison,Gord Harrison
3644,Toronto Rush,AUDL 2014,Hau,Jacky Hau
3645,Toronto Rush,AUDL 2017,Hau,Jacky Hau
3646,Toronto Rush,AUDL 2018,Hau,Jacky Hau
3647,Toronto Rush,AUDL 2016,Hau J,Jacky Hau
3648,Toronto Rush,AUDL 2015,Hau J.,Jacky Hau
3649,Toronto Rush,AUDL 2014,Henry,Trevor Henry
3650,Toronto Rush,AUDL 2016,Henry T,Trevor Henry
3651,Toronto Rush,AUDL 2015,Henry T.,Trevor Henry
3652,Toronto Rush,AUDL 2018,Hirst,Nathan Hirst
3653,Toronto Rush,AUDL 2016,Hirst N,Nathan Hirst
3654,Toronto Rush,AUDL 2015,Hirst N.,Nathan Hirst
3655,Toronto Rush,AUDL 2014,Horgan,Kevin Horgan
3656,Toronto Rush,AUDL 2017,Huynh,Jason Huynh
3657,Toronto Rush,AUDL 2018,Huynh,Jason Huynh
3658,Toronto Rush,AUDL 2016,Huynh J,Jason Huynh
3659,Toronto Rush,AUDL 2017,Iain M,Iain Mackenzie
3660,Toronto Rush,AUDL 2018,Iain M,Iain Mackenzie
3661,Toronto Rush,AUDL 2017,Isaiah,Isaiah Masek-Kelly
3662,Toronto Rush,AUDL 2018,IsaiahMK,Isaiah Masek-Kelly
3663,Toronto Rush,AUDL 2014,Jones,Mike Jones
3664,Toronto Rush,AUDL 2017,Jones,Mike Jones
3665,Toronto Rush,AUDL 2016,Jones M,Mike Jones
3666,Toronto Rush,AUDL 2015,Jones M.,Mike Jones
3667,Toronto Rush,AUDL 2017,Kirk,Kirk Nylen
3668,Toronto Rush,AUDL 2015,Kotwa T.,Taylor Kotwa
3669,Toronto Rush,AUDL 2014,Kubinec,Andrew Kubinec
3670,Toronto Rush,AUDL 2015,Kubinec,Andrew Kubinec
3671,Toronto Rush,AUDL 2018,LaFrance,Dan LaFrance
3672,Toronto Rush,AUDL 2014,Lindquis,Jeff Lindquist
3673,Toronto Rush,AUDL 2015,Lindquis,Jeff Lindquist
3674,Toronto Rush,AUDL 2016,Linq,Jeff Lindquist
3675,Toronto Rush,AUDL 2017,Linq,Jeff Lindquist
3676,Toronto Rush,AUDL 2018,Linq,Jeff Lindquist
3677,Toronto Rush,AUDL 2014,Lloyd,Mark Lloyd
3678,Toronto Rush,AUDL 2017,Lloyd,Mark Lloyd
3679,Toronto Rush,AUDL 2018,Lloyd,Mark Lloyd
3680,Toronto Rush,AUDL 2016,Lloyd M,Mark Lloyd
3681,Toronto Rush,AUDL 2015,Lloyd M.,Mark Lloyd
3682,Toronto Rush,AUDL 2014,Loiseau,Karl Loiseau
3683,Toronto Rush,AUDL 2016,Macken I,Iain Mackenzie
3684,Toronto Rush,AUDL 2016,Macken M,Mike Mackenzie
3685,Toronto Rush,AUDL 2015,Mackenzi,Iain Mackenzie
3686,Toronto Rush,AUDL 2016,Mackenzi,Mike Mackenzie
3687,Toronto Rush,AUDL 2014,Martin,Jonathan Martin
3688,Toronto Rush,AUDL 2017,Martin,Jonathan Martin
3689,Toronto Rush,AUDL 2018,Martin,Jonathan Martin
3690,Toronto Rush,AUDL 2015,Martin J,Jonathan Martin
3691,Toronto Rush,AUDL 2016,Martin J,Jonathan Martin
3692,Toronto Rush,AUDL 2015,Masek Ke,Isaiah Masek-Kelly
3693,Toronto Rush,AUDL 2016,Masek-K,Isaiah Masek-Kelly
3694,Toronto Rush,AUDL 2014,Masek-Ke,Isaiah Masek-Kelly
3695,Toronto Rush,AUDL 2014,McKnight,Thomson McKnight
3696,Toronto Rush,AUDL 2015,McKnight,Thomson McKnight
3697,Toronto Rush,AUDL 2016,McKnight,Thomson McKnight
3698,Toronto Rush,AUDL 2017,McKnight,Thomson McKnight
3699,Toronto Rush,AUDL 2018,McKnight,Thomson McKnight
3700,Toronto Rush,AUDL 2014,Meron,Jaret Meron
3701,Toronto Rush,AUDL 2017,Meron,Jaret Meron
3702,Toronto Rush,AUDL 2018,Meron,Jaret Meron
3703,Toronto Rush,AUDL 2015,Meron J,Jaret Meron
3704,Toronto Rush,AUDL 2016,Meron J,Jaret Meron
3705,Toronto Rush,AUDL 2017,Mike M,Mike Mackenzie
3706,Toronto Rush,AUDL 2018,Mike M,Mike Mackenzie
3707,Toronto Rush,AUDL 2014,Mostaghi,Nima Mostaghim
3708,Toronto Rush,AUDL 2015,Mostaghi,Nima Mostaghim
3709,Toronto Rush,AUDL 2016,Neff W,Will Neff
3710,Toronto Rush,AUDL 2017,Norden,Jeremy Norden
3711,Toronto Rush,AUDL 2018,Norden,Jeremy Norden
3712,Toronto Rush,AUDL 2014,Ojo,Remi Ojo
3713,Toronto Rush,AUDL 2017,Ojo,Remi Ojo
3714,Toronto Rush,AUDL 2018,Ojo,Remi Ojo
3715,Toronto Rush,AUDL 2016,Ojo R,Remi Ojo
3716,Toronto Rush,AUDL 2015,Ojo R.,Remi Ojo
3717,Toronto Rush,AUDL 2018,Oort,Benjamin Oort
3718,Toronto Rush,AUDL 2014,Pinto,Eamon Pinto
3719,Toronto Rush,AUDL 2014,Powell,Geoff Powell
3720,Toronto Rush,AUDL 2017,Powell,Geoff Powell
3721,Toronto Rush,AUDL 2018,Powell,Geoff Powell
3722,Toronto Rush,AUDL 2015,Powell G,Geoff Powell
3723,Toronto Rush,AUDL 2016,Powell G,Geoff Powell
3724,Toronto Rush,AUDL 2018,Pries,Ben Pries
3725,Toronto Rush,AUDL 2014,Raina,Sachin Raina
3726,Toronto Rush,AUDL 2015,Raina,Sachin Raina
3727,Toronto Rush,AUDL 2017,Raina,Sachin Raina
3728,Toronto Rush,AUDL 2016,Raina S,Sachin Raina
3729,Toronto Rush,AUDL 2016,Rumi,Rumi Tejpar
3730,Toronto Rush,AUDL 2016,Rusty IS,Rusty Ingold-Smith
3731,Toronto Rush,AUDL 2016,Simmons,Alex Simmons
3732,Toronto Rush,AUDL 2014,Szeto,Ricky Szeto
3733,Toronto Rush,AUDL 2016,Szeto R,Ricky Szeto
3734,Toronto Rush,AUDL 2017,Tan,Bretton Tan
3735,Toronto Rush,AUDL 2018,Tan,Bretton Tan
3736,Toronto Rush,AUDL 2016,Tan B,Bretton Tan
3737,Toronto Rush,AUDL 2017,Tatulea,Paul Tatulea
3738,Toronto Rush,AUDL 2016,Toly,Anatoly Vasilyev
3739,Toronto Rush,AUDL 2018,Turner,Phil Turner
3740,Toronto Rush,AUDL 2014,Vasilyev,Anatoly Vasilyev
3741,Toronto Rush,AUDL 2015,Vasilyev,Anatoly Vasilyev
3742,Toronto Rush,AUDL 2018,Vasilyev,Anatoly Vasilyev
3743,Toronto Rush,AUDL 2015,Vlahos A,Alex Vlahos
3744,Toronto Rush,AUDL 2016,Vlahos A,Alex Vlahos
3745,Toronto Rush,AUDL 2014,Watanabe,Phil Watanabe
3746,Toronto Rush,AUDL 2015,Watanabe,Phil Watanabe
3747,Toronto Rush,AUDL 2014,Watts,Andrew Watts
3748,Toronto Rush,AUDL 2016,Watts A,Andrew Watts
3749,Toronto Rush,AUDL 2015,Watts A.,Andrew Watts
3750,Toronto Rush,AUDL 2018,Wilson,Drew Wilson
3751,Toronto Rush,AUDL 2017,Woo,Jeffrey Woo
3752,Toronto Rush,AUDL 2017,Wu,Darren Wu
3753,Toronto Rush,AUDL 2014,Yearwood,Adrian Yearwood
3754,Toronto Rush,AUDL 2015,Yearwood,Adrian Yearwood
3755,Toronto Rush,AUDL 2016,Yearwood,Adrian Yearwood
3756,Toronto Rush,AUDL 2017,Yearwood,Adrian Yearwood
3757,Toronto Rush,AUDL 2018,Yearwood,Adrian Yearwood
3758,Toronto Rush,AUDL 2017,Yu,Bryan Yue
3759,Toronto Rush,AUDL 2015,Yue,Bryan Yue
3760,Toronto Rush,AUDL 2016,Yue B,Bryan Yue
3761,Toronto Rush,AUDL 2017,Zlatic,Marijo Zlatic
3762,Toronto Rush,AUDL 2018,Zlatic,Marijo Zlatic
